#Entropy	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-144877115000.0	P-126156567000.0	P-88238400200.0	P-24576650900.0	P62414426500.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-135271197000.0	P-107620067000.0	P-57692654700.0	P20821316200.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-140179487000.0	P-121209778000.0	P-83041821000.0	P-19186880200.0	P67945174800.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-119425572000.0	P-88157636600.0	P-33950327500.0	P48266556300.0	P2.05854712	P2.05855047	P2.05855123	P2.05855123	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P-97828000500.0	P-68788890700.0	P-18745107100.0	P59055855600.0	P20215868.8	P44553958.8	P61953853.7	P76155145.6	P89038373.0	P102479507.0	P116142089.0	P117711560.0	P119049411.0	P120199464.0	P121198681.0	P8926381140.0	P67319266300.0	P168117368.0	P613587105.0	P1247088960.0	P2218798090.0	P3912414240.0	P8237885080.0	P28549961700.0	P42896993500.0	P64807086300.0	P97551528300.0	P753457783.0	P2233471890.0	P5396950650.0	P12467297000.0	P34193071500.0	P134142401.0	P3149393360.0	P12314339300.0	P29317071300.0	P64268746000.0	P1672824680.0	P14262260800.0	P41091589900.0	P93699751700.0	P14107033000.0	P53303926300.0	*P1056354.44
35941176.5	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	-4640974748.64	-4041282871.45	-2826616686.05	-787283545.647	2844.7398348	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	-4333259878.46	-3447486766.68	-1848117794.93	2778.40203517	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	-4490491474.66	-3882818002.72	-2660150066.83	-614628252.185	2852.42501596	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	2056.98837212	-3825662953.33	-2824029514.19	-1087558821.58	2823.95179981	2057.0222815	2057.02228161	2057.02228163	2057.02228163	2057.02228165	2057.02228165	2057.02228165	2057.02228165	2057.02228165	2057.02228165	-3133808836.91	-2203573340.18	-600476543.612	2839.94519194	2737.83439242	2737.8845198	2737.92035709	2737.94960645	2737.97614109	2738.00382481	2738.03196463	2738.03519715	2738.03795263	2738.04032131	2738.04237932	2755.81863461	2851.55529274	2738.1390143	2739.05651566	2740.36129299	2742.36265104	2745.85086806	2754.4538112	2791.93056351	2815.56731079	2848.06452488	2891.90372237	2739.34459704	2742.39287359	2748.82215395	2762.83788302	2801.4329708	2738.06903855	2744.2793299	2762.53467104	2793.26873494	2847.31648095	2741.23814964	2766.18758115	2812.74820108	2886.85094146	2765.89851165	2831.51226073	2737.79493098
36470588.2	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	-2216014097.9	-1929667720.74	-1349677771.1	-375918280.946	2981.80012021	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	-2069083579.7	-1646136511.06	-882455146.973	2910.88483372	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	-2144159964.2	-1854002461.97	-1270191763.13	-293477248.04	2989.9652716	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	2068.62277194	-1826711544.84	-1348442424.56	-519296473.459	2959.54089851	2068.6389633	2068.63896335	2068.63896336	2068.63896336	2068.63896337	2068.63896337	2068.63896337	2068.63896337	2068.63896337	2068.63896337	-1496358696.48	-1052181320.52	-286719960.449	2976.64543602	2867.63055895	2867.68588398	2867.7254372	2867.75771939	2867.78700538	2867.81755959	2867.84861719	2867.85218489	2867.85522608	2867.85784036	2867.86011177	2886.97192885	2989.06166157	2867.96676672	2868.95072065	2870.33573074	2872.4601554	2876.16286827	2885.55986469	2925.48854178	2950.70756461	2985.43488377	3031.4931998	2869.25651659	2872.49223638	2879.40847505	2894.23413509	2935.77038355	2867.88953527	2874.49469379	2893.92042801	2926.88973405	2984.64610194	2871.26650666	2897.91549828	2947.60923256	3026.18064701	2897.59713536	2967.77318205	2867.58700579
37000000.0	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	-1113174674.39	-969333606.982	-677985854.409	-188834897.263	3125.15885726	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	-1039366712.22	-826906689.456	-443284784.891	3049.56613263	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	-1077080013.82	-931324494.748	-638057455.998	-147422094.038	3134.01966697	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	2080.10366559	-917615382.413	-677365299.795	-260858411.088	3101.53117734	2080.11179903	2080.11179906	2080.11179906	2080.11179906	2080.11179907	2080.11179907	2080.11179907	2080.11179907	2080.11179907	2080.11179907	-751668438.016	-528543743.682	-144027689.437	3119.77809212	3003.09399816	3003.15246683	3003.19426751	3003.22838402	3003.25933407	3003.29162441	3003.32444675	3003.32821717	3003.33143116	3003.334194	3003.33659447	3023.86765555	3133.0168992	3003.44930969	3004.51948499	3006.04137972	3008.37576751	3012.40803782	3022.29407084	3065.25071876	3091.99854781	3128.9921366	3177.65156207	3004.85550366	3008.41101915	3015.80100393	3031.8146268	3076.01190178	3003.36768984	3010.61138532	3031.487523	3066.71356586	3128.12966181	3007.06414696	3035.65320098	3088.76901201	3172.10881492	3035.32124252	3110.12243185	3003.04797026
37529411.8	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	-595316537.619	-518391407.161	-362580801.2	-100986516.137	3275.16267804	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	-555844589.719	-442222553.518	-237064419.014	3194.33541445	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	-576013382.244	-498064417.312	-341227391.413	-78839257.7214	3284.41712876	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	2091.50267752	-490732886.242	-362248933.219	-139504154.366	3249.89541851	2091.50702723	2091.50702724	2091.50702724	2091.50702724	2091.50702725	2091.50702725	2091.50702725	2091.50702725	2091.50702725	2091.50702725	-401985697.58	-282660274.535	-77023955.4477	3269.30455233	3144.53999671	3144.60483424	3144.65093897	3144.68689666	3144.719517	3144.75354997	3144.78814364	3144.79211754	3144.79550498	3144.79841692	3144.80094693	3166.86535717	3283.36981309	3144.9197451	3146.04767493	3147.65170227	3150.11207077	3154.40030859	3165.22712137	3210.96847784	3239.83281972	3279.16625061	3330.62024614	3146.40182762	3150.14922485	3158.15915629	3175.2907578	3222.65663947	3144.83372045	3152.46833895	3174.92680396	3212.58581155	3278.26546043	3148.72966554	3179.56176838	3236.38408137	3324.81822301	3179.19241298	3259.13081894	3144.48895508
38058823.5	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	-346239680.8	-301499447.651	-210878829.963	-58733630.6691	3431.88977857	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	-323282499.689	-257199070.773	-137877560.162	3345.55080515	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	-335012820.776	-289677117.813	-198459526.587	-45852618.9734	3441.86969647	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	2101.39031928	-285413044.324	-210685813.055	-81135778.1141	3404.97916983	2101.39284911	2101.39284911	2101.39284912	2101.39284912	2101.39284912	2101.39284912	2101.39284912	2101.39284912	2101.39284912	2101.39284912	-233797013.407	-164396451.901	-44796825.5482	3425.6905647	3291.98038935	3292.04756559	3292.09559152	3292.1347889	3292.17034826	3292.2074475	3292.24515798	3292.24948992	3292.25318256	3292.25635685	3292.25911482	3315.91564365	3440.77884808	3292.38861639	3293.6181698	3295.36671589	3298.04875729	3302.71928834	3314.10357772	3363.4546975	3394.15054976	3436.30612417	3490.77865701	3294.00423075	3298.08925885	3306.62646809	3325.07090899	3375.84540996	3292.29484114	3300.61731918	3324.69198066	3365.13905857	3435.31246146	3296.5418009	3329.51764581	3390.41427985	3484.69299151	3329.13309367	3414.83160749	3291.92750664
38588235.3	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	-213415984.949	-185838795.575	-129981645.103	-36201691.85	3595.6755127	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	-199265532.74	-158532726.82	-84984788.803	3503.17986626	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	-206495921.66	-178551693.881	-122326578.131	-28262034.9941	3606.31054462	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	2107.10241896	-175923384.777	-129862672.459	-50010029.8713	3566.93320632	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	2107.10397831	-144108059.752	-101330624.486	-27611260.2177	3589.12857728	3445.55469703	3445.62863871	3445.68150142	3445.72464643	3445.76378703	3445.80462261	3445.84613097	3445.85089919	3445.85496372	3445.8584577	3445.86149343	3471.45009656	3605.10699014	3446.00403733	3447.35742121	3449.23333138	3452.06465353	3456.99943572	3469.5643151	3522.34172623	3555.34415206	3600.2763392	3658.27044189	3447.78236303	3452.10740938	3461.32501082	3481.14861755	3535.71754519	3445.90081781	3454.77617997	3480.72966846	3524.20287518	3599.24116892	3450.47382088	3486.06499929	3551.44757406	3651.92682672	3485.63983243	3577.41277028	3372.19944026
39117647.1	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	-145306135.27	-126529877.661	-88498871.9519	-24647674.6124	3766.6066813	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	-135671631.465	-107938215.753	-57862226.7883	3667.54749467	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	-140594527.817	-121568367.742	-83286828.4935	-19241864.7444	3777.91600498	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	2112.80121409	-119778852.206	-88417868.0113	-34049245.9007	3735.81742574	2112.80227578	2112.80227579	2112.80227579	2112.80227579	2112.80227579	2112.80227579	2112.80227579	2112.80227579	2112.80227579	2112.80227579	-98117009.4976	-68991483.561	-18798776.9924	3759.48231247	3605.3651424	3605.44297272	3605.49861552	3605.54402956	3605.58522859	3605.62821174	3605.67190305	3605.67692204	3605.68120033	3605.68487806	3605.68807344	3633.2040474	3776.66211172	3605.83811382	3607.2626731	3609.28853675	3612.39594708	3617.81193027	3631.11909492	3688.16936845	3723.44721958	3771.62941833	3833.38223046	3607.70996291	3612.44287215	3622.5159763	3643.90408802	3702.41717025	3605.72946591	3615.37188017	3643.46370198	3690.10617739	3770.54015671	3610.649989	3649.01600536	3719.15058926	3826.55154714	3648.57392866	3747.12518264	3172.29820717
39647058.8	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	-105530300.536	-91893745.7493	-64273124.8697	-17900180.4386	3944.80419699	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	-98533089.392	-78391256.5168	-42022775.5743	3838.41907539	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	-102108420.92	-88290370.5054	-60487795.6709	-13974125.3126	3957.00718295	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	2118.49393975	-86990706.4748	-64214294.4735	-24728220.649	3911.92530568	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	2118.49471083	-71258449.7582	-50105574.7604	-13652325.8075	3937.3672361	3771.36364673	3771.44914187	3771.51026444	3771.56015092	3771.60540729	3771.65262347	3771.70061756	3771.70613082	3771.71083044	3771.71487036	3771.71838042	3801.61452496	3955.62618489	3771.88319698	3773.44804868	3775.67342197	3779.08685404	3784.84326531	3799.31156875	3860.58978621	3898.62690722	3950.08333687	4016.00373155	3773.93938816	3779.13840035	3789.80890352	3812.88715846	3876.05124369	3771.76384928	3782.29103042	3812.40621472	3862.72789657	3948.89554839	3777.16895177	3818.53104948	3894.15559785	4008.82462801	3818.04296789	3923.92561426	2887.97042935
40176470.6	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	-79368874.1636	-69112812.7811	-48339326.5449	-13462206.0387	4130.49833917	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	-74106267.2868	-58957582.1855	-31604824.9255	4016.27534656	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	-76795276.3651	-66402712.0068	-45492378.0873	-10509417.5233	4143.4263169	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	2124.18376335	-65425233.8766	-48295080.1671	-18597579.3509	4095.18250711	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	2124.18434328	-53592993.7618	-37683903.2479	-10267391.9142	4122.33759128	3943.60359361	3943.69794869	3943.76540543	3943.82046168	3943.87040799	3943.92251722	3943.97548497	3943.98156957	3943.98675622	3943.9912148	3943.99508861	3976.32540689	4141.9899397	3944.17698522	3945.9040036	3948.2911365	3951.88163666	3958.1396092	3973.93495229	4040.17263948	4080.90642464	4136.22481898	4206.58184674	3946.44626094	3951.93585688	3963.62502459	3988.61944761	4056.633448	3944.04526944	3955.32021963	3988.0883793	4042.51717794	4134.98939922	3949.86424528	3994.85155221	4075.97944539	4198.94249548	3994.31260213	4108.15002083	2702.90751237
40705882.4	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	-62920929.2688	-54790216.9135	-38321590.7125	-10672006.3311	4323.64118188	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	-58748884.9373	-46739440.3244	-25054956.0852	4200.70794826	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	-60880654.4851	-52641726.4718	-36064611.3385	-8331119.98405	4337.60892398	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	2129.87109884	-51866809.7456	-38286513.4487	-14743183.5288	4285.76815147	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	2129.87155859	-42486547.9371	-29874275.6448	-8139248.9981	4315.04152326	4090.69263126	4122.09225535	4122.16312189	4122.22096112	4122.27343211	4122.32817536	4122.38382052	4122.39021268	4122.3956615	4122.40034545	4122.40441508	4157.47329469	4336.02821048	4122.59550618	4124.40982171	4126.98995716	4130.94754804	4137.8453322	4154.83642769	4226.48178234	4270.54829071	4329.68377381	4405.0570078	4124.97948902	4131.00731171	4143.89157339	4170.98118314	4244.48185425	4122.45713245	4134.73768981	4170.4304791	4228.92866508	4328.32421122	4128.72389971	4177.44371374	4265.21963301	4396.84050833	4176.8848365	4299.6569462	2588.66674767
41235294.1	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	-51208670.9253	-44591377.636	-31188157.2436	-8685158.59039	4524.40358834	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	-47813194.6433	-38039141.1812	-20390922.2099	4391.8672678	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	-49548164.9273	-42842798.8201	-29351283.2019	-6779995.69215	4539.33158344	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	2135.55729952	-42212122.0691	-31159609.1248	-11998542.7532	4483.81557412	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	2135.55767369	-34577865.5851	-24313192.4351	-6623838.8227	4515.07604213	4090.69263444	4306.47592623	4306.55373784	4306.61724544	4306.6748587	4306.73496689	4306.7960654	4306.80308401	4306.80906682	4306.81420981	4306.81867827	4345.06545936	4537.68974903	4307.0284967	4309.02061898	4311.85361313	4316.19905626	4323.7728378	4342.15827266	4419.76763836	4467.19626095	4531.04857083	4611.6019185	4309.64611488	4316.26467689	4330.16237715	4359.5571812	4439.0652358	4306.87656205	4320.36063991	4358.95029025	4422.4620092	4529.55347242	4313.7574857	4366.67906719	4461.56527848	4602.90134514	4366.06316915	4498.63647375	2508.95451683
41764705.9	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	-42969691.3568	-37417011.3851	-26170148.0265	-7287510.60042	4732.90569043	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	-40120491.1898	-31918921.6766	-17110009.9761	4589.77288795	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	-41576333.3787	-35949750.0526	-24628796.7132	-5688856.98099	4748.84792183	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	2141.24254466	-35420538.7858	-26146192.829	-10067825.9159	4688.99619831	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	2141.24285864	-29014508.2195	-20401251.632	-5557823.17555	4722.79094706	4090.6213779	4336.12038743	4446.9524327	4496.81133977	4496.87477793	4496.94096327	4497.00823905	4497.01596726	4497.02255496	4497.02821793	4497.03313816	4538.92917836	4747.04375762	4497.26416996	4499.45770273	4502.57712244	4507.36190497	4515.61350812	4535.72757224	4620.05374631	4671.2591968	4739.80246716	4826.2911222	4500.14643844	4507.43416007	4522.51681683	4554.57572903	4640.82039742	4497.09687419	4511.94423919	4553.90762518	4623.01787568	4738.25071591	4504.67348314	4562.41595034	4665.06627635	4816.91137459	4561.73793092	4705.23248957	2454.56631004
42294117.6	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	-36601611.0291	-31871792.8808	-22291622.8195	-6207238.04664	4948.83919719	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	-34174639.0576	-27188475.1646	-14574123.2346	4794.23572524	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	-35414737.3239	-30621967.6947	-20978687.1828	-4845491.83751	4966.23549702	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	2146.92733381	-30171181.2157	-22271217.5867	-8575533.33901	4901.68004028	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	2146.92760126	-24714472.0616	-17377629.7565	-4733876.17188	4938.2085843	4090.69263	4336.12039	4446.95243	4519.68772	4575.79854	4627.47613	4673.66677	4678.90073	4683.34961	4687.17398	4690.49677	4738.77458	4964.36409	4692.96784263	4695.39096524	4698.83688432	4704.12247426	4713.11477598	4735.25108766	4827.07024582	4882.59718815	4956.41248978	5049.2862412	4696.15178864	4704.20229206	4720.71213634	4755.78970027	4849.64939893	4692.78303657	4709.18442628	4755.05469448	4830.13959689	4954.70852476	4701.15266418	4764.41501817	4875.8647119	5039.21875663	4763.66910389	4918.99905307	2413.81907606
